id,artist_name
1244,Man Ray
1245,Scott Khan
1246,Georges Antoine Rochegrosse
1247,Lucy Sparrow
1248,Wayne Thiebaud
1249,Ras Terms
1250,Todd Hoyer
1251,Eelus
1252,Tamara Roman
1253,Hagino Noriko
1254,Yvette Kaiser-Smith
1255,Andy Dixon
1256,Gotthard Graubner
1257,Mirco Marchelli
1258,Harry Morgan
1259,Tinatin Kilaberidze
1260,Marwan (Marwan Kassab-Bachi)
1261,Mogens Koch
1262,John Coplans
1263,Myron Lechay
1264,Paul Caranicas
1265,Mau Mau
1266,Shozo Shimamoto
1267,Nick Knight
1268,Xavi Carbonell
1269,Natalie Amrossi
1270,Matt Mullican
1271,Luis Feito
1272,Juce Gace
1273,Ndidi Emefiele
1274,Barbara Moura
1275,Jay Rosenblum
1276,Peter Zimmermann
1277,Howard Finster
1278,Jean-Servais Somian
1279,Gisèle Buthod-Garçon
1280,Michel Tyszblat
1281,Matt Saunders
1282,Brendan Tang
1283,Niki de Saint Phalle
1284,Tori Tasch
1285,Danielle Frankenthal
1286,Eric Fischl
1287,Piero Gilardi
1288,James McQueen
1289,Vipoo Srivilasa
1290,Beddru
1291,Pimax
1292,Dave White
1293,Karen Knorr
1294,Peter Halley
1295,Paul Kos
1296,Gustavo Costa Fernandes
1297,Ian Ferguson (Hydeon)
1298,Calman Shemi
1299,Richard Bellia
1300,Claudia Comte
1301,Patrick Bongoy
1302,Alex Katz
1303,Seunghwui Koo
1304,Nigel Cox
1305,Donald Sultan
1306,James Knowles
1307,Vincent Darré
1308,Frank Auerbach
1309,J. Margulis
1310,Vladimir Kozhuhar
1311,Robert Kelly
1312,Daniel Brice
1313,Tamar Zinn
1314,Alberto Sanchez
1315,Ernesto Neto
1316,Simon Roberts
1317,Yeonjin Oh
1318,René Burri
1319,Joseph McDonnell
1320,NASTY
1321,Robert Farber
1322,Marc Quinn
1323,Tracey Adams
1324,Joseph Beuys
1325,Indrikis Gelzis
1326,Mark Rothko
1327,Simon Thompson
1328,Carl-Harry Stålhane
1329,Arthur Luiz Piza
1330,Richard Hamilton
1331,Matt Phillips
1332,Jean-Michel Alberola
1333,Alexander Timofeev
1334,Maryann Lucas
1335,Etsuko Ichikawa
1336,André Saraiva
1337,Jeff Kellar
1338,Ciane Xavier
1339,Florian Eymann
1340,Ned Evans
1341,Gregory Crewdson
1342,Brice Marden
1343,Beatriz Milhazes
1344,Kristin Sjaarda
1345,Juan Roberto Diago
1346,Stephanie Pryor
1347,Mimmo Paladino
1348,Marco Eusepi
1349,Adam Straus
1350,Jorge Yazpik
1351,Greg Beebe
1352,Carlos Amorales
1353,Carolyn Monastra
1354,Alberta Geyer
1355,David Fokos
1356,America Martin
1357,Matteo Pugliese
1358,Hermann Nitsch
1359,Invader
1360,Yves Scherer
1361,Matthew Craven
1362,Peter Doig
1363,HUSH
1364,Karel Appel
1365,Judy Glantzman
1366,Arturo Herrera
1367,David Ostrowski
1368,Erró
1369,Grayson Perry
1370,Astrid Dahl
1371,Ray Meeker
1372,Nicholas Wilton
1373,Royal Tichelaar Makkum
1374,Niamh Barry
1375,Jane Rosen
1376,Otto Piene
1377,LeRoy Neiman
1378,Miraku Kamei XV
1379,Tristan Eaton
1380,David Bruce
1381,EINE X FLYNN (Ben Eine X Lucie Flynn)
1382,Mikhailo Deyak
1383,Luis González Palma
1384,Aaron Bohrod
1385,Belinda Frikh
1386,Pamela Joseph
1387,Paul Caponigro
1388,Nicholas Nixon
1389,Bernard Aubertin
1390,Keiji Shinohara
1391,Marc Newson
1392,Giovanni Garcia-Fenech
1393,Maja Ruznic
1394,Anico Mostert
1395,Antoine Rose
1396,Rex Ray
1397,Jennifer Losch Bartlett
1398,Mel Ramos
1399,Adrián Fernández
1400,Heimo Zobernig
1401,Oskar Kokoschka
1402,FreelingWaters
1403,Yves Lappert
1404,Jene Highstein
1405,Jonathan Lasker
1406,Michal Fargo
1407,Giles Bettison
1408,Dran
1409,Cao Xiaoyang
1410,Isabel Romero
1411,Khanjan Dalal
1412,Richard Tuttle
1413,Jeff Koons X Bernardaud
1414,Marlon Forrester
1415,Kevin Cole
1416,Helen Pashgian
1417,Jamie Reid
1418,Simon Benjamin
1419,Charles Buckley
1420,FRINGE
1421,Klea McKenna
1422,Karl Striker
1423,David Buckingham
1424,Alois Kronschlaeger
1425,"Atelier Wolf's Tail, mineko (アトリエおおかみのしっぽ mineko)"
1426,Olaf Breuning
1427,Marisa Adesman
1428,Candida Höfer
1429,Job Koelewijn
1430,Robert Therrien
1431,Marcelo Bonevardi
1432,Henri Edmond Cross
1433,Sheila Giolitti
1434,Superstudio
1435,Karl Lagerfeld
1436,Julia Fullerton-Batten
1437,Rick Garland
1438,FENX
1439,Nancy Moore Bess
1440,Andy Rementer
1441,Keith Haring
1442,Kevin Box
1443,Emily Payne
1444,Ethan Cook
1445,Marcel Wanders
1446,Larry Rivers
1447,Pierre-Auguste Renoir
1448,Walterio Iraheta
1449,Raphael Adjetey Adjei Mayne
1450,DA Collages
1451,Jennifer McCurdy
1452,Tom Fabia
1453,Robert Standish
1454,Antony Gormley
1455,György Kepes
1456,Efraim Mashiah
1457,Michael Taylor (b. 1952)
1458,Ito Sekisui V
1459,Catherine Diouf
1460,Laurie Simmons
1461,Thrush Holmes
1462,"Ade Adesina, "
1463,James Nares
1464,Shiva Ahmadi
1465,Larissa De Jesús Negrón
1466,Norman Ackroyd
1467,Ray Phillips
1468,Ohi Chozaemon X
1469,Steven Young Lee
1470,Henri Cartier-Bresson
1471,David Hockney
1472,Ruan Hoffmann
1473,Paul Chizik
1474,Lasse Bruun
1475,Idris Habib
1476,"Joan Cornellà, "
1477,Andrew Frank
1478,Chema Madoz
1479,Chu Teh-Chun
1480,Natalia LL
1481,Michael Kenna
1482,John Frederick Kensett
1483,Francine Van Hove
1484,André Masson
1485,Endre Kecső
1486,Defer
1487,"Kiki Smith, "
1488,Eduardo Arroyo
1489,Marco Tirelli
1490,Titi Freak
1491,Gerardo Rosales
1492,Weegee
1493,Lucie Rie
1494,Kenneth Martin
1495,Alessandro Cannistrà
1496,Clara Berta
1497,Tim Rowan
1498,Robert Longo
1499,Eileen Murphy
1500,Conrad Marca-Relli
1501,Hamish Fulton
1502,Samuel Salcedo
1503,The Dotmaster
1504,Vera Molnar
1505,Jorge Mayet
1506,Gary Baseman
1507,Alexander Tinei
1508,Rene Ricard
1509,Michelle Andres
1510,Caroline Udell
1511,Allison Schulnik
1512,Anna Pennati
1513,Sandra Strele
1514,Laksamana Ryo
1515,Keith Coventry
1516,Derrick Velasquez
1517,Xuemeng Zhang
1518,Goshka Macuga
1519,Daum
1520,Michael Carson
1521,Evelyne Axell
1522,Arno Elias
1523,Steve Kaufman
1524,Vernon Fisher
1525,Joakim Ojanen
1526,Agustín Cárdenas
1527,L'ATLAS
1528,Jack Youngerman
1529,Thomas Campbell
1530,Henriëtte Ronner-Knip
1531,Claire Rosen
1532,Austin Turley
1533,Max Ingrand
1534,Paul Delvaux
1535,Joshua Jensen-Nagle
1536,Jason Middlebrook
1537,Marco Mazzoni
1538,Francis Picabia
1539,Jean-Pierre Roy
1540,Vik Muniz
1541,Chris Mars
1542,Yoshino Hirota
1543,Gérard Schlosser
1544,Tonia Nneji
1545,Harry Benson
1546,Warlimpirrnga Tjapaltjarri
1547,Terry Frost
1548,Simon Berger
1549,Malcolm T. Liepke
1550,Patrick Bergsma
1551,Federico Uribe
1552,Atelier Van Lieshout
1553,Maura Segal
1554,Richard Diebenkorn
1555,Luis Gordillo
1556,Gil Bruvel
1557,Brett Amory
1558,Deborah Davidson
1559,J. M. W. Turner
1560,Anish Kapoor
1561,Theophilus Madaki
1562,Frank Stella
1563,Joe Bradley
1564,Ange Dakouo
1565,Mothh
1566,Marsden Hartley
1567,KAI
1568,Tiffany Alfonseca
1569,"Jim Hodges, "
1570,Svetlana K-Lié
1571,Ekaterina Ermilkina
1572,Eyvind Earle
1573,David Matthew King
1574,John Phillip Abbott
1575,Lino Tagliapietra
1576,Brian Jungen
1577,Hijack
1578,Martin Kippenberger
1579,Robert Bauer
1580,Anna Rosen
1581,Emily Mae Smith
1582,Waltercio Caldas
1583,Klara Lilja
1584,Victor Vasarely
1585,Hermann Blumenthal
1586,Jelena Vasiljev
1587,Gigi Rigamonti
1588,Albert Watson
1589,James Rosenquist
1590,Mary Didoardo
1591,Pia Camil
1592,Marion Duschletta
1593,R. B. Kitaj
1594,Alejandro Monge
1595,NOE TWO
1596,Flavie Audi
1597,Barbara Strasen
1598,Sudarshan Shetty
1599,Susan Weil
1600,Chinezim Moghalu
1601,Baldur Helgason
1602,Bill Beckley
1603,Vittorio Zecchin
1604,Ralph Wickiser
1605,John Hoyland
1606,Philippe Pasqua
1607,Romare Bearden
1608,Anna Maria Maiolino
1609,Kasumi Ueba 植葉香澄
1610,Peter Gronquist
1611,Emma Larsson
1612,Tyna Adebowale
1613,Katja Strunz
1614,T.C. Cannon
1615,Todros Geller
1616,Jørgen Haugen Sørensen
1617,Arthur Lanyon
1618,Magdalena Murua
1619,Debbie McBride
1620,Deborah Kass
1621,Eric Astoul
1622,Adriana Marmorek
1623,Elaine Reichek
1624,Amber Goldhammer
1625,Cornelia Parker
1626,Santiago Picatoste
1627,Jered Sprecher
1628,Aaron Siskind
1629,Susan Goldsmith
1630,Alex Gross
1631,Ferjo
1632,Didier William
1633,Logan Maxwell Hagege
1634,Masaaki Yamada
1635,Anthony Hurd
1636,Ian Pollock
1637,Kayla Mahaffey
1638,Imi Knoebel
1639,Walker Evans
1640,Emily Kame Kngwarreye
1641,Gale Antokal
1642,Nathan Paddison
1643,MarieVic
1644,Méret Oppenheim
1645,Dean Melbourne
1646,Willi Siber
1647,ROLANKAY
1648,Jesús Rafael Soto
1649,Bill Jensen
1650,Bernard Buffet
1651,Cecilia Biagini
1652,Renée Sintenis
1653,Jennifer Monet Cowley
1654,Augustine Kofie
1655,Arman
1656,Peter Anton
1657,Sickboy
1658,Anthony Bryant
1659,Maison Leleu
1660,Mary Vernon
1661,Jasper Johns
1662,Alan Fears
1663,Red Grooms
1664,Jack Graves III
1665,Ewerdt Hilgemann
1666,Minjung Kim
1667,Carolyn Brady
1668,Liam Collins
1669,Harland Miller
1670,Charles and Ray Eames
1671,John Van Alstine
1672,Cleve Gray
1673,Norbertine Bresslern-Roth
1674,Josh Keyes
1675,Hiroshi Sato
1676,Adina Andrus
1677,Humans Since 1982
1678,Paul Insect
1679,Alben
1680,Waseem Ahmed
1681,Lorna Simpson
1682,Rubem Valentim
1683,Patrick Rubinstein
1684,Olivia Kemp
1685,Edgar Rupprecht
1686,Fydia Studio
1687,The Haas Brothers
1688,Panthini Thaker
1689,Yayoi Kusama
1690,Masami Teraoka
1691,Agent X
1692,Chelsea Nyegaard
1693,Rafael Alberti
1694,Andres Nagel
1695,Luis Feo
1696,Chiharu Shiota
1697,Fabio Viale
1698,Emiliano Céliz
1699,Martha Tuttle
1700,Louis Reith
1701,Alex Kanevsky
1702,Amy Bessone
1703,Arghavan Khosravi
1704,Manfred Pernice
1705,Wang Dongling 王冬龄
1706,Rebecca Horn
1707,Lyonel Feininger
1708,Karen Finley
1709,Mathias Deutsch
1710,Miquel Barceló
1711,Vasa Velizar Mihich
1712,Alberto Giacometti
1713,Stephen Pentak
1714,Gary John
1715,Bang & Lessin
1716,Olga de Amaral
1717,Keymi
1718,Sally Mann
1719,Thomas Barger
1720,Jannis Kounellis
1721,Leslie Stoner
1722,Thomas Ruff
1723,Sandy Skoglund
1724,Sandy Jian
1725,Carlos Gonzalez
1726,Günter Brus
1727,Ben Aronson
1728,Antonio Calderara
1729,Recycle Group
1730,Jean-Luc Le Mounier
1731,Paul Rousso
1732,Malene Kyed
1733,Orly Genger
1734,Terry O'Neill
1735,Antonio Seguí
1736,Matthew Monahan
1737,Jörg Immendorff
1738,Ellsworth Kelly
1739,Dan Alva
1740,Jesús Curiá
1741,Joseph Rossano
1742,Lawrence Schiller
1743,Richard Dupont
1744,Ignazio Gardella
1745,Askew One
1746,Laura McPhee
1747,Michael Johansson
1748,Cristina BanBan
1749,Karl Lagasse
1750,Miguel Berrocal
1751,Antoni Tàpies
1752,Travess Smalley
1753,Hollis Dunlap
1754,Pinuccio Sciola
1755,Ron Arad
1756,Ian McKeever
1757,Bae Sejin
1758,Josh Agle (Shag)
1759,Katrin Fridriks
1760,Stefano Scheda
1761,Serge Poliakoff
1762,Franco Vaccari
1763,Raoul Dufy
1764,Michael Eastman
1765,Christo and Jeanne-Claude
1766,Chris Beeston
1767,Karen Shapiro
1768,Mark Vessey
1769,Lee Materazzi
1770,Franck Chartrain
1771,Bengt Lindström
1772,Hsiao Chin 蕭勤
1773,Matt Devine
1774,Angel Otero
1775,Heidi Schwegler
1776,Hans J. Wegner
1777,Javier Lopez Barbosa
1778,Cor Fafiani
1779,Richmond Burton
1780,Fabiana Basetti
1781,Scott Day
1782,Jan Kaláb
1783,Daniël Bellon
1784,Sabek
1785,Elio Martinelli
1786,Peter Saul
1787,Fred Eerdekens
1788,Francisca Sutil
1789,Motte
1790,Harry Bertoia
1791,Max Pechstein
1792,Greg Gossel
1793,DALeast
1794,Harold Ancart
1795,Martha Boto
1796,Michelle Y Williams
1797,Noritoshi Mitsuuchi
1798,Hervé van der Straeten
1799,Sandra Chevrier
1800,Pedro o Novo
1801,Sheida Soleimani
1802,Julia Sossinka
1803,Ugo Rondinone
1804,Kiki van Eijk
1805,Scott Patt
1806,Shahzia Sikander
1807,Dominique Zinkpè
1808,Felipe Pantone
1809,Dashiell Manley
1810,Katie Kimmel
1811,Yuta Segawa
1812,Li Lihong
1813,Joan Cornellà
1814,Garry Winogrand
1815,Joël Andrianomearisoa
1816,Berenice Abbott
1817,Gary Bukovnik
1818,Richard MacDonald
1819,Christian Jankowski
1820,Jacques Jarrige
1821,Amy Sherald
1822,Aleksandra Pollner
1823,Reishi Kusaka
1824,Nathan Ota
1825,Silke Albrecht
1826,Paolo Simonazzi
1827,Wolf Kahn
1828,Ivan Montaña
1829,Aimé Mpane
1830,Charles Blackman
1831,Chui Pui-Chee 徐沛之
1832,León Ferrari
1833,Victor Wang
1834,Jiří Georg Dokoupil
1835,Conor Mccreedy
1836,David Bowie
1837,Daniel Spoerri
1838,Edward Wormley
1839,Tyler Mitchell
1840,Kenneth Noland
1841,Jerry Kearns
1842,Geoff McFetridge
1843,Gianfranco Baruchello
1844,Floris Wubben
1845,Rouzan Seropian
1846,Lucas Blalock
1847,Marcel Dzama
1848,Sergio Hernández (b. 1957)
1849,Paul Duval
1850,PAC
1851,Jaroslava Brychtova and Stanislav Libensky
1852,James Sterling Pitt
1853,Emmanuel & Janet Snitkovsky
1854,Martinho Costa
1855,Mark Kostabi
1856,Simon McWilliams
1857,TOBIAS MØHL
1858,Ryan Sarah Murphy
1859,Brian Calvin
1860,Margery Goldberg
1861,Ayala Serfaty
1862,Tom Wesselmann
1863,Viola Frey
1864,Song Hyun Sook
1865,Rafael Sliks
1866,Jong Oh
1867,Hans Hartung
1868,Christina Mastrangelo
1869,Erich Heckel
1870,Mason Storm
1871,Stephanie Hirsch
1872,Onemizer
1873,Liz Leggett
1874,Johan Andersson
1875,Georg Baselitz
1876,Saber
1877,Jonas Lund
1878,Miquel Aparici
1879,Helen Frankenthaler
1880,Finn Juhl
1881,Najee Dorsey
1882,Esmeralda Kosmatopoulos
1883,Atsuko Yamashita
1884,Christine Joy Swanson
1885,Sze Tsung Nicolás Leong
1886,Arthur Rackham
1887,Wardell Milan
1888,Luis Tomasello
1889,Beverly McIver
1890,Brian Thoreen
1891,DADARA
1892,Robert Motherwell
1893,Elizabeth Garouste
1894,Colin Hunt
1895,Carolina Muñoz
1896,Cece Philips
1897,Roberto Almagno
1898,Sam Francis
1899,Daniella Dooling
1900,Andy Goldsworthy
1901,Dale Chihuly
1902,Alberto Biasi
1903,Soren Grau
1904,Gerhard Von Graevenitz
1905,Madeleine Bialke
1906,Erwin Wurm
1907,Jacqueline Humphries
1908,Eric N. Mack
1909,Lubaina Himid
1910,Bernard Saint Maxent
1911,Caroline Achaintre
1912,Philip Gerald
1913,Omar Alshahabi
1914,Shai Kremer
1915,Ardan Özmenoğlu
1916,Tom Marioni
1917,Giulio Paolini
1918,Danny O'Connor
1919,Jonathan Chapline
1920,Andrew Hayes
1921,Jiha Moon
1922,Leslie Sheryll
1923,Paula Juchem
1924,Zoran Mušič
1925,Pedro Pedro
1926,Matthew Brandt
1927,Vahe Berberian
1928,Paco Pomet
1929,Anthony Lister
1930,Mirka Mora
1931,Seiko Tachibana
1932,Constantin Brâncuși
1933,Burgoyne Diller
1934,Elizabeth Garouste and Mattia Bonetti
1935,Konrad Klapheck
1936,Tiffany Studios
1937,Willem de Kooning
1938,Chang Sungeun
1939,Dimarc
1940,Alicia Brown
1941,Edouard Duval-Carrié
1942,Chris Levine
1943,Raphael Mazzucco
1944,Romain Dorez
1945,Helidon Xhixha
1946,Greg Mike
1947,Elvira Bach
1948,Wolf von dem Bussche
1949,Reinier Bosch
1950,Bernhard Martin
1951,Nep Sidhu
1952,James Siena
1953,Enzo Cucchi
1954,Mark di Suvero
1955,Bernd Zimmer
1956,Magdalene Kavanagh-Hetrick
1957,An-My Lê
1958,Anne Samat
1959,Jan Pleitner
1960,Natalie Frank
1961,Marcos Anziani
1962,Georges Mathieu
1963,Theophilus Tetteh
1964,Reinaldo Sanguino
1965,Rhymezlikedimez
1966,Diango Hernández
1967,Paola Pivi
1968,Joel Clark
1969,Wade Guyton
1970,Giuseppe Viviani
1971,Phillip Lloyd Powell
1972,Doze Green
1973,So Youn Lee
1974,Helmut Newton
1975,J. Clayton Bright
1976,Claire de Lavallee
1977,Lui Shou Kwan 呂壽琨
1978,Julian Schnabel
1979,Terri Loewenthal
1980,Walasse Ting 丁雄泉
1981,Alicia Penalba
1982,FAT
1983,Fauve Martine Dechavanne
1984,Zemer Peled
1985,Kees van Dongen
1986,Hans Burkhardt
1987,Kueng Caputo
1988,Porkchop
1989,Dadamaino
1990,Ruby Jhunjhunwala
1991,Peter Pincus
1992,Pierre Bergian
1993,enorê
1994,Everett Shinn
1995,Nadine Faraj
1996,Nelson De La Nuez
1997,Emmanuela Zavattaro
1998,ROOMS
1999,Aura Rosenberg
2000,MADSAKI
2001,Thomas Schütte
2002,Forrest Moses
2003,Ann Gardner
2004,René Romero Schuler
2005,Richard Long
2006,Ayako Rokkaku
2007,Wes Lang
2008,RoamCouch
2009,Arik Levy
2010,Dimitri Horta
2011,Jordan Kerwick
2012,Brooke Noel Morgan
2013,Richard Corman
2014,Stik
2015,Eric Cahan
2016,GEONYUL JANG 장건율
2017,Carl Grossberg
2018,Simon Adam Peter
2019,Pascal Pierme
2020,Hajime Sorayama
2021,Jonathan Borofsky
2022,Chidinma Nnoli
2023,Thomas Lemut
2024,Manfred Mohr
2025,FAILE
2026,Johannes Ehemann
2027,Jayne Anita Smith
2028,Tom Sachs
2029,Robert Courtright
2030,Charline Tyberghein
2031,Jeremy Maxwell Wintrebert
2032,Vhils
2033,Greg Trollop
2034,Jean-Marie Fiori
2035,Richard Smith (1931-2016)
2036,Maurizio Cattelan
2037,B. Wurtz
2038,Otagaki Rengetsu
2039,Mark Tobey
2040,Jason deCaires Taylor
2041,James McMullan
2042,Brad Phillips
2043,Paul McCarthy
2044,Jana & JS
2045,Michael Craik
2046,Mad One
2047,Pan Yuliang
2048,Keith Malone
2049,Richard Artschwager
2050,David Kammerzell
2051,Abigail Reynolds
2052,Adriane Strampp
2053,Shadi Ghadirian
2054,Kate Petley
2055,William Buchanan
2056,Ron Gorchov
2057,Oscar Tuazon
2058,Kosuke
2059,Sasha-Lee Jacobz
2060,Mark Fleuridor
2061,Kollabs
2062,Soda
2063,John Chiara
2064,Boo Lynn Walsh
2065,Avigdor Arikha
2066,Banksy Hates Me
2067,Sergio Roffo
2068,El Anatsui
2069,Julian Opie
2070,Christopher Wilmarth
2071,André Derain
2072,Serge Alain Nitegeka
2073,Nicholas Howey
2074,Antonio Saura
2075,Ann-Charlotte Ohlsson
2076,Hebru Brantley
2077,Ed Templeton
2078,Molly Greene
2079,Mark Hagen
2080,Coffee Yuka
2081,Nick Walker
2082,Hongwei Li
2083,Gohar Dashti
2084,Orlando Agudelo Botero
2085,Jeni Johnson
2086,Fernand Léger
2087,Gerard Mas
2088,Alex Hull
2089,Clyde Steadman
2090,Frank Lloyd Wright
2091,Lita Cabellut
2092,Irma Blank
2093,Massimo Listri
2094,Laura Naples
2095,Robert Cottingham
2096,Leonardo Ulian
2097,Takesada Matsutani
2098,Childe Hassam
2099,Ana Zanic
2100,Demarcus McGaughey
2101,Jane Shaw
2102,Lone Skov Madsen
2103,Alexis Mata
2104,Sophie Hirsch
2105,Marlene Rose
2106,Bram Bogart
2107,Nick Gentry
2108,Marcos Castro
2109,Ziesook You
2110,Maria-Carmen Perlingeiro
2111,Manuela Pimentel
2112,Giorgio Morandi
2113,Mat Collishaw
2114,M. C. Escher
2115,Amphora
2116,Huang Yan
2117,Isabell Beyel
2118,Preston Paperboy
2119,Katherine Gray
2120,Russell Young
2121,Jonathan Meese
2122,Clark Goolsby
2123,Alexander Liberman
2124,Matt Corrado
2125,Mary Finlayson
2126,Julie Heffernan
2127,Alighiero Boetti
2128,ELMO HOOD
2129,Miguel Millo
2130,Paul Jenkins
2131,D*Face
2132,Giorgiko
2133,Martín Chirino
2134,Robert Freeman
2135,Mr.
2136,Tim Walker
2137,Margo Wolowiec
2138,Jomo Tariku
2139,Freya Tewelde
2140,Juan Genovés
2141,Mark Ryden
2142,Michael Giliberti
2143,Steve Miller
2144,Francesca Pasquali
2145,David Levinthal
2146,Cy Twombly
2147,Leon Kossoff
2148,Sara Genn
2149,Albert Gleizes
2150,Yoram Wolberger
2151,Christy Lee Rogers
2152,Risaku Suzuki
2153,Nathan Abels
2154,Ludwig Meidner
2155,Purvis Young
2156,Paul Signac
2157,Phlegm
2158,Adam Handler
2159,Gerhard Richter
2160,Lee Bae
2161,Gillie and Marc Schattner
2162,Iryna Maksymova
2163,McDermott & McGough
2164,Olivo Barbieri
2165,Giulio Turcato
2166,Robert Arneson
2167,Werner Drewes
2168,Dondi White (Donald Joseph White)
2169,Lucas Samaras
2170,N'Dorah
2171,Campbell La Pun
2172,Fritz Winter
2173,Anton Henning
2174,Ryan Crotty
2175,Hiroshi Masaki
2176,Rand Masa’deh
2177,Penelope Umbrico
2178,Yelaine Rodriguez
2179,Ravi Zupa
2180,Facture Studio
2181,Osvaldo Borsani
2182,Belkis Ayón
2183,Francesco Clemente
2184,Rivane Neuenschwander
2185,Banksy
2186,Bruce Helander
2187,Eva Lootz
2188,Mark Acetelli
2189,Sunday B. Morning
2190,Amel Chamandy
2191,James Hayman
2192,Meschac Gaba
2193,Salvo
2194,James Brooks (1906-1992)
2195,Jacques Lipchitz
2196,Matteo Negri
2197,Norman Bluhm
2198,Bruce High Quality Foundation
2199,Dora Maar
2200,Maximilien Luce
2201,Anett Biliczki
2202,Adrian Deckbar
2203,Maria Helena Vieira da Silva
2204,Jenny Holzer
2205,DIDIER MASSET
2206,Lavett Ballard
2207,Verónica Miranda Martinez
2208,Luigi Ghirri
2209,Erik Minter
2210,Jae Yong Kim
2211,David Rappeneau
2212,René Magritte
2213,Chiho Aoshima
2214,Rodrigo Hernández
2215,Joan Ponç
2216,Thu Van Tran
2217,Hiroaki Onuma
2218,Ethel Stein
2219,Jun Kaneko
2220,Kenny Scharf
2221,Knox Martin
2222,Miriam Schapiro
2223,Saul Steinberg
2224,Bernd Caspar Dietrich
2225,Austyn Taylor
2226,Anton Alvarez
2227,Levalet
2228,Julien Boudet
2229,Erik Madigan Heck
2230,Richard Anuszkiewicz
2231,Chris Trueman
2232,Michael Craig-Martin
2233,Joe Suzuki
2234,Patrick Caulfield
2235,Edgar Degas
2236,Stickymonger
2237,Ado Chale
2238,Wang Yigang 王易罡
2239,Sebastian Herzau
2240,Jose Ricardo Contreras Gonzalez
2241,Atushiko Musashi
2242,Lucien Clergue
2243,Jonas Leriche
2244,Aneta Kajzer
2245,Kate Malone
2246,Mario Schifano
2247,Christian Rohlfs
2248,Andreas Gursky
2249,Merlin James
2250,Jean-Pierre Cassigneul
2251,Ann Thomson
2252,Felipe Castañeda
2253,Daniella Queirolo
2254,Rostarr
2255,Paul Evans (1931-1987)
2256,Lola Dupré
2257,Philip Pearlstein
2258,Sam Haskins
2259,Ruth Minola Scheibler
2260,Melville Price
2261,Kumi Sugaï
2262,Morley
2263,Sarah Lutz
2264,Henri Matisse
2265,Fernando Braune
2266,Patricia Encarnación
2267,Jason Kanaginis
2268,David Simpson
2269,Rogerio Timoteo
2270,VeraD
2271,Kimchi Juice (Julia Chon)
2272,D’argental glass
2273,Guy Denning
2274,Cali Thornhill Dewitt
2275,Nathan Loda
2276,Didem Yağcı
2277,Unknown
2278,Keisuke Yamamoto (b. 1979)
2279,Donna Huanca
2280,Carrie Mae Weems
2281,Luke Gray
2282,Jo Ganter
2283,Stephen Forbes
2284,Mandy Cano Villalobos
2285,Romero Britto
2286,Leoncillo Leonardi
2287,Mano Penalva
2288,Jim Nutt
2289,Rogelio Polesello
2290,Bernhard Buhmann
2291,Ivan Arlaud
2292,Mickalene Thomas
2293,Paulina Olowska
2294,Rich Simmons
2295,TABBY
2296,Carol Rama
2297,"Keith Haring, "
2298,Franco Fontana
2299,James Havard
2300,Todd Kelly
2301,Dennis Adams
2302,Cathrine Raben Davidsen
2303,Studio Job
2304,Marco Breuer
2305,Julija Levkova
2306,Bob Ross
2307,Lisa Yuskavage
2308,Cesar Santos
2309,Mr. Brainwash
2310,Cherie Cheuk Ka Wai
2311,Michel Salerno
2312,Safwan Dahoul
2313,Nick Veasey
2314,Liu Bolin
2315,A.R. Penck
2316,Lisabel
2317,Angelo Accardi
2318,Thomas Alexander Harrison
2319,Salvador Dalí
2320,Charly Palmer
2321,Stephen Powers
2322,Helen Miranda Wilson
2323,Jacques Villeglé
2324,Peter Reginato
2325,Joris Laarman
2326,Hayv Kahraman
2327,Joel Shapiro
2328,Judy Chicago
2329,Manolo Valdés
2330,Bambi
2331,Jenna Krypell
2332,Jef Aérosol
2333,François Azambourg
2334,Markus F. Strieder
2335,REWA
2336,Boaz Vaadia
2337,Jeremy Biggers
2338,Yasumasa Morimura 森村 泰昌
2339,Tomoyuki Hirai
2340,Michael Kalish
2341,How & Nosm
2342,Madeline Denaro
2343,Robyn Denny (1930-2014)
2344,El Pez
2345,Marco A. Castillo
2346,Gareth Nyandoro
2347,Javier Ortas
2348,Casper Brindle
2349,Max Hirshfeld
2350,Alice Quaresma
2351,Virgil Abloh
2352,Beatrice Wood
2353,Turi Simeti
2354,Heinz Mack
2355,Rosemarie Trockel
2356,Mollie Timpson
2357,Adjani Okpu-Egbe
2358,Pino Pinelli
2359,Eric Zammitt
2360,Billy Al Bengston
2361,Fabián Ugalde
2362,Christopher West
2363,Lulu Kaalund
2364,Yago Hortal
2365,Ryol
2366,William Zorach
2367,Tyson Grumm
2368,Otto Dix
2369,Jean Arp
2370,Jeremy Fish
2371,Easton Pribble
2372,Dennis Oppenheim
2373,Adja Yunkers
2374,Regine Schumann
2375,Rachel Kaye
2376,Prefab77
2377,Helldenmut
2378,Leonardo Cremonini
2379,Enrico Castellani
2380,Lara Padilla (Sra D)
2381,Franz van Severdonck
2382,Friedel Dzubas
2383,Max Ernst
2384,Peter Linde Busk
2385,Spencer Hansen
2386,Franco DeFrancesca
2387,Ken Price
2388,Wilhelm Mundt
2389,Sam Falls
2390,Kris Gebhardt
2391,Karen Margolis
2392,Hilo Chen
2393,Angela Ellsworth
2394,Rana Begum
2395,Robert Natkin
2396,Sadaharu Horio 堀尾 貞治
2397,Albert Oehlen
